Date,Open,High,Low,Close,Adj Close,Volume
2022-12-27,60.840000,61.090000,60.439999,60.660000,60.349308,1845000
2022-12-28,60.720001,61.009998,59.439999,59.459999,59.155457,1829300
2022-12-29,59.860001,61.139999,59.740002,60.910000,60.598026,1295800
2022-12-30,60.230000,60.480000,59.820000,60.320000,60.011047,1921200
2023-01-03,61.290001,61.590000,60.500000,61.130001,60.816902,2119000
2023-01-04,61.860001,62.939999,61.720001,62.630001,62.309219,3572800
2023-01-05,61.849998,62.419998,61.209999,62.160000,61.841625,2093700
2023-01-06,62.759998,63.840000,62.389999,63.619999,63.294147,2973000
2023-01-09,64.089996,64.629997,63.610001,63.650002,63.323997,1578500
2023-01-10,63.259998,64.320000,63.130001,64.309998,63.980614,1871800
2023-01-11,64.779999,65.980003,64.720001,65.959999,65.622162,2029100
2023-01-12,66.400002,66.480003,65.070000,66.160004,65.821144,1982500
2023-01-13,65.150002,66.709999,65.139999,66.570000,66.229034,2074100
2023-01-17,66.150002,66.690002,65.919998,66.040001,65.701759,1314600
2023-01-18,66.480003,67.239998,65.370003,65.400002,65.065025,1549400
2023-01-19,64.839996,64.989998,63.389999,63.419998,63.095169,1954300
2023-01-20,63.470001,65.000000,62.970001,64.980003,64.647186,1744300
2023-01-23,65.160004,65.989998,64.790001,65.809998,65.472931,2158600
2023-01-24,65.519997,66.940002,65.410004,66.080002,65.741547,1309200
2023-01-25,65.349998,66.410004,65.120003,66.349998,66.010162,1262800
2023-01-26,66.680000,67.209999,65.809998,66.529999,66.189247,1976000
2023-01-27,66.199997,67.510002,66.139999,67.150002,66.806068,1241600
2023-01-30,66.480003,67.470001,66.279999,66.290001,65.950470,1571600
2023-01-31,66.919998,69.480003,66.919998,69.449997,69.094284,2196200
2023-02-01,69.269997,71.440002,68.620003,70.889999,70.526917,2895400
2023-02-02,71.489998,72.980003,71.370003,72.269997,71.899834,3677400
2023-02-03,70.870003,71.989998,70.570000,71.209999,70.845276,2108800
2023-02-06,70.449997,70.669998,69.900002,69.959999,69.601669,2246300
2023-02-07,69.370003,70.470001,68.919998,70.290001,69.929985,2978700
2023-02-08,69.940002,70.050003,68.980003,69.290001,68.935104,1763100
2023-02-09,70.099998,70.620003,68.800003,68.919998,68.566994,2054000
2023-02-10,68.370003,69.099998,68.370003,68.709999,68.358078,3058600
2023-02-13,68.930000,70.430000,68.559998,70.410004,70.049377,1402400
2023-02-14,69.720001,70.529999,69.269997,70.150002,69.790703,2749900
2023-02-15,69.500000,70.769997,69.410004,70.589996,70.228439,2054300
2023-02-16,69.250000,70.339996,68.820000,69.720001,69.362907,2373700
2023-02-17,69.169998,69.250000,68.099998,68.959999,68.606796,6002400
2023-02-21,67.680000,68.070000,66.220001,66.290001,65.950470,4509800
2023-02-22,66.800003,67.230003,66.379997,66.709999,66.368324,5176600
2023-02-23,67.150002,67.489998,66.250000,67.389999,67.044838,3009100
2023-02-24,66.250000,67.029999,65.849998,66.739998,66.398163,4232400
2023-02-27,67.339996,67.919998,66.989998,67.180000,66.835915,2412900
2023-02-28,67.110001,67.970001,67.110001,67.519997,67.174171,3548900
2023-03-01,67.220001,67.750000,66.769997,66.959999,66.617035,4336000
2023-03-02,66.169998,67.570000,65.989998,67.419998,67.074677,2677800
2023-03-03,68.059998,68.989998,67.550003,68.809998,68.457565,2872700
2023-03-06,69.129997,69.320000,67.930000,68.120003,67.771103,2198300
2023-03-07,68.220001,68.480003,67.400002,67.430000,67.084633,2916500
2023-03-08,67.769997,68.180000,67.260002,68.120003,67.771103,2960500
2023-03-09,68.139999,68.820000,66.970001,67.000000,66.656837,3394400
2023-03-10,67.110001,67.150002,64.739998,65.470001,65.134674,9490600
2023-03-13,64.599998,66.110001,64.300003,65.250000,64.915794,8818000
2023-03-14,66.400002,66.879997,65.389999,66.160004,65.821144,5366800
2023-03-15,65.139999,65.989998,63.790001,64.730003,64.398460,7153700
2023-03-16,64.419998,66.250000,64.139999,65.930000,65.592316,5197800
2023-03-17,65.730003,65.739998,64.570000,64.930000,64.597435,5521600
2023-03-20,65.139999,65.970001,65.010002,65.379997,65.226959,4985100
2023-03-21,66.029999,66.849998,65.959999,66.320000,66.164757,1955500
2023-03-22,66.250000,67.010002,65.139999,65.180000,65.027428,3546200
2023-03-23,65.680000,66.500000,64.559998,65.160004,65.007477,2899500
2023-03-24,64.639999,65.330002,63.830002,65.190002,65.037407,3672400
2023-03-27,65.699997,65.830002,64.940002,65.300003,65.147148,2167700
2023-03-28,65.279999,66.150002,65.279999,65.680000,65.526260,1685700
2023-03-29,66.290001,66.389999,65.610001,66.209999,66.055016,2015400
2023-03-30,66.660004,66.860001,66.019997,66.120003,65.965233,1446000
2023-03-31,66.550003,67.790001,66.480003,67.760002,67.601387,3272800
2023-04-03,67.580002,68.000000,67.209999,67.839996,67.681198,2298700
2023-04-04,67.860001,67.910004,65.580002,65.900002,65.745743,2835800
2023-04-05,65.629997,65.809998,64.589996,64.930000,64.778015,3659100
2023-04-06,64.800003,64.809998,63.950001,64.480003,64.329071,4415800
2023-04-10,64.239998,65.430000,64.180000,65.400002,65.246910,4962100
2023-04-11,65.970001,67.059998,65.900002,66.720001,66.563820,2768500
2023-04-12,67.440002,67.620003,66.599998,66.660004,66.503967,2581500
2023-04-13,66.940002,67.220001,66.019997,66.910004,66.753380,1803700
2023-04-14,66.769997,67.660004,66.660004,67.120003,66.962891,1657000
2023-04-17,67.110001,67.779999,67.070000,67.779999,67.621338,2462600
2023-04-18,68.120003,69.010002,68.120003,68.959999,68.798576,3696800
2023-04-19,68.660004,69.269997,68.430000,69.150002,68.988136,2630300
2023-04-20,69.239998,70.250000,69.220001,69.650002,69.486969,2861700
2023-04-21,69.690002,69.970001,68.940002,69.410004,69.247528,2456900
2023-04-24,69.330002,69.830002,68.930000,69.589996,69.427101,2579200
2023-04-25,69.489998,69.690002,68.540001,68.559998,68.399513,2347900
2023-04-26,68.580002,68.980003,67.459999,67.589996,67.431786,3349900
2023-04-27,68.190002,69.910004,68.139999,69.889999,69.726402,3354700
2023-04-28,70.050003,70.989998,69.900002,70.919998,70.753990,2843300
2023-05-01,70.730003,71.309998,70.440002,70.599998,70.434738,2595100
2023-05-02,70.430000,70.529999,69.120003,70.300003,70.135445,3358800
2023-05-03,70.620003,71.930000,70.550003,70.730003,70.564438,3393600
2023-05-04,70.510002,70.900002,69.440002,69.580002,69.417130,2907000
2023-05-05,70.169998,71.010002,69.879997,70.769997,70.604340,3193100
2023-05-08,70.870003,71.290001,70.370003,71.190002,71.023361,2610000
2023-05-09,71.110001,71.750000,71.019997,71.320000,71.153053,2380000
2023-05-10,71.940002,72.129997,70.370003,71.180000,71.013382,2495500
2023-05-11,70.930000,71.180000,70.599998,71.129997,70.963493,2119800
2023-05-12,71.250000,71.760002,70.080002,70.790001,70.624298,3206900
2023-05-15,70.870003,71.449997,70.370003,71.389999,71.222893,2111700
2023-05-16,70.470001,70.790001,69.860001,70.510002,70.344955,2803700
2023-05-17,70.760002,71.750000,70.529999,71.639999,71.472305,2893500
2023-05-18,71.669998,72.989998,71.449997,72.889999,72.719376,2915100
2023-05-19,73.080002,73.080002,71.239998,71.639999,71.472305,2967400
2023-05-22,71.680000,72.150002,70.940002,70.940002,70.773949,2318800
2023-05-23,70.589996,70.779999,69.650002,69.800003,69.636612,3579300
2023-05-24,69.849998,70.089996,69.279999,69.570000,69.407150,4396400
2023-05-25,69.919998,70.430000,69.379997,69.779999,69.616661,4507500
2023-05-26,69.870003,70.309998,69.379997,70.199997,70.035675,2770600
2023-05-30,70.500000,70.760002,69.900002,70.339996,70.175346,2516900
2023-05-31,69.970001,70.160004,68.389999,68.889999,68.728745,4545000
2023-06-01,68.980003,69.949997,68.449997,69.839996,69.676514,2513500
2023-06-02,70.449997,72.690002,70.449997,72.660004,72.489922,4975700
2023-06-05,72.300003,73.500000,71.360001,71.970001,71.801537,2526000
2023-06-06,72.040001,74.120003,72.040001,74.059998,73.886635,3425900
2023-06-07,74.309998,75.699997,74.120003,75.269997,75.093803,3054500
2023-06-08,75.059998,75.559998,74.800003,75.010002,74.834419,2549200
2023-06-09,75.040001,75.110001,74.349998,74.690002,74.515167,3329100
2023-06-12,74.730003,75.930000,74.239998,75.540001,75.363174,3177100
2023-06-13,75.900002,76.820000,75.739998,76.540001,76.360840,4078100
2023-06-14,76.760002,77.190002,75.180000,75.529999,75.353195,4146300
2023-06-15,75.760002,76.870003,75.529999,76.760002,76.580322,2909300
2023-06-16,77.029999,77.199997,76.239998,76.470001,76.291000,3096100
2023-06-20,76.309998,76.940002,76.059998,76.750000,76.750000,3106900
2023-06-21,76.500000,77.400002,76.089996,77.139999,77.139999,2828900
2023-06-22,76.919998,77.080002,76.220001,76.720001,76.720001,1626200
2023-06-23,76.260002,77.129997,76.190002,76.860001,76.860001,2790700
2023-06-26,77.150002,77.959999,76.930000,77.330002,77.330002,1536200
2023-06-27,77.650002,79.739998,77.519997,79.550003,79.550003,4961000
2023-06-28,79.370003,79.930000,79.059998,79.250000,79.250000,2056500
2023-06-29,79.260002,79.790001,78.930000,79.760002,79.760002,2659100
2023-06-30,80.360001,80.720001,79.879997,80.300003,80.300003,1559400
2023-07-03,80.300003,80.519997,79.730003,80.050003,80.050003,1193300
2023-07-05,79.820000,79.980003,79.070000,79.290001,79.290001,2390800
2023-07-06,78.389999,78.500000,77.129997,77.669998,77.669998,3926300
2023-07-07,77.610001,78.820000,77.589996,77.949997,77.949997,2365200
2023-07-10,77.970001,80.169998,77.949997,80.160004,80.160004,3107600
2023-07-11,80.470001,81.410004,80.449997,81.230003,81.230003,3254500
2023-07-12,82.269997,83.279999,81.820000,82.910004,82.910004,3101000
2023-07-13,83.160004,83.349998,82.699997,83.199997,83.199997,1951500
2023-07-14,83.440002,83.599998,82.779999,83.500000,83.500000,2263500
2023-07-17,83.180000,84.010002,82.900002,83.769997,83.769997,2099800
2023-07-18,83.779999,84.540001,83.750000,84.360001,84.360001,1771800
2023-07-19,84.309998,84.519997,83.769997,84.320000,84.320000,1671900
2023-07-20,84.500000,84.559998,82.330002,82.599998,82.599998,3670600
2023-07-21,82.989998,83.059998,82.300003,82.489998,82.489998,2007500
